"","PROBEID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TSUnmapped00000150.hg.1","TSUnmapped00000150.hg.1",NA,NA,0.407279602917031,4.8057757840103,2.51617751599076,0.0167865337456427,0.0406027252706377,-4.17503965969155
"23075516","23075516",NA,NA,0.287910621649164,4.44367292708988,2.51569592871343,0.0168057770872268,0.0406279775801306,-4.17608257245517
"23075790","23075790",NA,NA,0.287910621649164,4.44367292708988,2.51569592871343,0.0168057770872268,0.0406279775801306,-4.17608257245517
"23075951","23075951",NA,NA,0.287910621649164,4.44367292708988,2.51569592871343,0.0168057770872268,0.0406279775801306,-4.17608257245517
"23076087","23076087",NA,NA,0.287910621649164,4.44367292708988,2.51569592871343,0.0168057770872268,0.0406279775801306,-4.17608257245517
"TC1700011749.hg.1","TC1700011749.hg.1","GRB2","growth factor receptor bound protein 2",0.282948180312903,9.30232530238596,2.51565776578112,0.016807302872423,0.0406279775801306,-4.17616521127803
"23076597","23076597",NA,NA,0.368096876214851,4.52948163223434,2.51549079950986,0.0168139798139118,0.0406391226496502,-4.17652675352952
"TC0900011978.hg.1","TC0900011978.hg.1","ENTR1","endosome associated trafficking regulator 1",-0.302229113860932,4.51832572671432,-2.51475881842472,0.0168432802764497,0.0406985994267925,-4.17811156365756
"TC0100008937.hg.1","TC0100008937.hg.1","LINC02801","long intergenic non-protein coding RNA 2801",0.333581127314264,4.03686003563647,2.51472328592696,0.0168447037971315,0.0406985994267925,-4.17818848695872
"TC1400010796.hg.1","TC1400010796.hg.1","JAG2","jagged canonical Notch ligand 2",0.277986519561063,6.84236752984225,2.51472098911242,0.0168447958170586,0.0406985994267925,-4.17819345924214
"TC1700008587.hg.1","TC1700008587.hg.1","PRR29","proline rich 29",0.325550142296753,5.86753389368221,2.51454903528197,0.0168516863105575,0.040710246243672,-4.17856570652628
"TC1100012696.hg.1","TC1100012696.hg.1","ROBO4","roundabout guidance receptor 4",0.28669518036513,5.65245720338615,2.5135529678144,0.0168916513591012,0.0408017817832773,-4.18072166114759
"TC0600008183.hg.1","TC0600008183.hg.1","CD2AP","CD2 associated protein",-0.387391697787446,6.06967139305033,-2.51344367996562,0.0168960415831435,0.0408055820360481,-4.18095817554549
"TC1200012628.hg.1","TC1200012628.hg.1","TMBIM6","transmembrane BAX inhibitor motif containing 6",-0.257431368895855,10.4245467150031,-2.51340719094321,0.016897507623889,0.0408055820360481,-4.18103714140008
"TC1200008924.hg.1","TC1200008924.hg.1","DTX1","deltex E3 ubiquitin ligase 1",-0.392824592882167,4.38529990983922,-2.51335887274245,0.0168994491118936,0.0408055820360481,-4.18114170556306
"TC0100007669.hg.1","TC0100007669.hg.1","CCDC28B","coiled-coil domain containing 28B",0.362111868605888,4.61426945847573,2.51257627531244,0.0169309233861022,0.0408765615313617,-4.1828351132544
"TC1600007803.hg.1","TC1600007803.hg.1","CNEP1R1","CTD nuclear envelope phosphatase 1 regulatory subunit 1",0.373608341287625,6.38690180994374,2.51227411563906,0.0169430899280782,0.0409009143998421,-4.18348883905236
"TC0200009739.hg.1","TC0200009739.hg.1","GALNT5","polypeptide N-acetylgalactosaminyltransferase 5",0.422264782189278,4.31904599112666,2.51126161426304,0.0169839170197341,0.0409944398658701,-4.18567900567477
"TC1900009858.hg.1","TC1900009858.hg.1","EPHX3","epoxide hydrolase 3",0.346358636210232,4.66436074217052,2.51110158728872,0.0169903780337706,0.040998411415381,-4.18602510878511
"TC0100008145.hg.1","TC0100008145.hg.1","TSPAN1","tetraspanin 1",0.307530756677048,4.64782072900597,2.51107805373796,0.0169913283798451,0.040998411415381,-4.1860760054033
"TC0100018518.hg.1","TC0100018518.hg.1","PEX19","peroxisomal biogenesis factor 19",-0.312337782974521,5.62912552815236,-2.51106597142686,0.0169918163139661,0.040998411415381,-4.1861021360031
"TC1900009320.hg.1","TC1900009320.hg.1","ZBTB7A","zinc finger and BTB domain containing 7A",-0.355312685012805,6.62989968121736,-2.51083495621669,0.0170011481425641,0.0410158955495349,-4.18660173962929
"TSUnmapped00000610.hg.1","TSUnmapped00000610.hg.1",NA,NA,0.319127613501023,4.57729285856555,2.50968800544052,0.0170475486615764,0.0411227940055468,-4.1890817207588
"TC1500008896.hg.1","TC1500008896.hg.1","TRPM1","transient receptor potential cation channel subfamily M member 1",0.367173851141629,4.4913243120384,2.50916880156278,0.0170685914769321,0.041164213503067,-4.19020410882364
"TC0X00010005.hg.1","TC0X00010005.hg.1","CXCR3","C-X-C motif chemokine receptor 3",-0.280314229109591,5.93270634841771,-2.50916106210049,0.0170689053296136,0.041164213503067,-4.19022083839223
"TC0600011536.hg.1","TC0600011536.hg.1","TAPBP","TAP binding protein",-0.334515432732315,9.12961413239245,-2.50864835954784,0.0170897083608261,0.0412093298592898,-4.19132901416547
"TC0900012042.hg.1","TC0900012042.hg.1","RNF208","ring finger protein 208",0.40656460583206,5.34527469271859,2.50816382535807,0.017109389807299,0.0412517309476707,-4.19237616345534
"TC0700006520.hg.1","TC0700006520.hg.1","MAFK","MAF bZIP transcription factor K",0.317754237104789,4.76322795528634,2.5074795282065,0.0171372208721588,0.0413123459700338,-4.1938547942012
"TC1200012707.hg.1","TC1200012707.hg.1","ALDH2","aldehyde dehydrogenase 2 family member",0.354097999778221,6.62329210271729,2.5074424167939,0.017138731416561,0.0413123459700338,-4.1939349767353
"TC1900008221.hg.1","TC1900008221.hg.1","PINLYP","phospholipase A2 inhibitor and LY6/PLAUR domain containing",0.264756229480403,4.81494621293933,2.50736849004514,0.0171417408177857,0.0413145363558077,-4.19409469968573
"HTA2-pos-3281500_st","HTA2-pos-3281500_st",NA,NA,0.95848204835093,6.58699292625268,2.50692801927762,0.0171596814888475,0.0413527087172117,-4.195046295113
"TC0800009589.hg.1","TC0800009589.hg.1",NA,NA,-0.370731191922191,4.44086351313392,-2.50659974175338,0.0171730636419782,0.0413798876068103,-4.19575543329711
"TC0400010470.hg.1","TC0400010470.hg.1","SMIM14","small integral membrane protein 14",-0.265245946771248,6.1375718953916,-2.50634458909941,0.0171834714817487,0.0413998938664157,-4.19630656481234
"TC1400009386.hg.1","TC1400009386.hg.1","GPHB5","glycoprotein hormone subunit beta 5",0.278962338923764,5.03287423547746,2.5061841776651,0.0171900177253633,0.0414105926757374,-4.19665303498566
"TC0900008858.hg.1","TC0900008858.hg.1","COQ4","coenzyme Q4",-0.234196630938952,5.04214989640464,-2.50539788883882,0.0172221385158043,0.0414767609295304,-4.19835110863512
"TC1700011313.hg.1","TC1700011313.hg.1","USP32","ubiquitin specific peptidase 32",0.379406351802984,7.28489786888724,2.50533195813404,0.0172248343572326,0.0414767609295304,-4.19849347638158
"TC0X00011336.hg.1","TC0X00011336.hg.1","IL9R","interleukin 9 receptor",0.287703251439015,5.95448290556956,2.50530539164536,0.0172259207440079,0.0414767609295304,-4.19855084211683
"TC0Y00007332.hg.1","TC0Y00007332.hg.1","IL9R","interleukin 9 receptor",0.287703251439015,5.95448290556956,2.50530539164536,0.0172259207440079,0.0414767609295304,-4.19855084211683
"TC0600009393.hg.1","TC0600009393.hg.1","RNF146","ring finger protein 146",-0.275032190177398,7.70252418591878,-2.50488898425718,0.0172429571496678,0.0415126990160996,-4.19944994742747
"TC1500010465.hg.1","TC1500010465.hg.1","VPS33B","VPS33B late endosome and lysosome associated",-0.404728550870784,4.79177514327702,-2.50464631493156,0.0172528925571702,0.0415315346293595,-4.19997387098421
"TC0400012917.hg.1","TC0400012917.hg.1","ARAP2","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2",-0.483645358838165,6.88985127601532,-2.50458154690187,0.0172555451871107,0.0415328365187744,-4.20011369941662
"TC0400010459.hg.1","TC0400010459.hg.1","RFC1","replication factor C subunit 1",0.433537631156134,5.04699546817152,2.50424580743621,0.0172693016731423,0.0415608609894383,-4.20083849148854
"TC1700009393.hg.1","TC1700009393.hg.1","RILP","Rab interacting lysosomal protein",-0.358932839849234,6.33711167060254,-2.50373623854437,0.0172901997908336,0.0416060637815154,-4.20193841827741
"TC0300008542.hg.1","TC0300008542.hg.1","CD86","CD86 molecule",-0.612433973162118,5.18957929576894,-2.50322231302842,0.0173113000433873,0.0416517418587347,-4.2030475938355
"TSUnmapped00000646.hg.1","TSUnmapped00000646.hg.1",NA,NA,0.293824082759704,4.08531851004159,2.50278746153096,0.0173291721732152,0.04168964270711,-4.20398598678171
"TC1900011471.hg.1","TC1900011471.hg.1",NA,NA,0.485462471523214,4.12649121917439,2.50223473990237,0.0173519130881624,0.0417392459277019,-4.20517857785337
"23072394","23072394",NA,NA,-0.525403831577168,5.26992024666421,-2.50209966183528,0.0173574748307955,0.0417475183438004,-4.20547000436596
"HTA2-pos-3706881_st","HTA2-pos-3706881_st",NA,NA,0.321624944062975,8.40820190398441,2.50203115635346,0.0173602961189644,0.041749198309082,-4.20561779858502
"TC0100013846.hg.1","TC0100013846.hg.1","CITED4","Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 4",0.331458224346013,5.47155705887687,2.50184772253345,0.0173678526143795,0.0417601097614287,-4.20601352638144
"TC1900011654.hg.1","TC1900011654.hg.1","PNPLA6","patatin like phospholipase domain containing 6",-0.2980592688927,8.09686748294656,-2.50170411400416,0.0173737706226698,0.0417601097614287,-4.20632332390339
"HTA2-pos-3598718_st","HTA2-pos-3598718_st",NA,NA,0.779853318619172,6.70119879612324,2.50163199558749,0.0173767432694574,0.0417601097614287,-4.20647889577017
"23071924","23071924",NA,NA,0.357909805319991,5.76445928257355,2.50159843328438,0.0173781268318402,0.0417601097614287,-4.20655129440076
"23071945","23071945",NA,NA,0.357909805319991,5.76445928257355,2.50159843328438,0.0173781268318402,0.0417601097614287,-4.20655129440076
"23069187","23069187",NA,NA,-0.203374706543933,6.91964618271078,-2.50157244964901,0.0173791980427807,0.0417601097614287,-4.20660734431713
"TC2100008533.hg.1","TC2100008533.hg.1",NA,NA,0.337011190226279,5.69052316417086,2.50156035036913,0.0173796968727968,0.0417601097614287,-4.20663344382476
"TC1200010705.hg.1","TC1200010705.hg.1","GALNT6","polypeptide N-acetylgalactosaminyltransferase 6",-0.362071568524852,5.77545718526502,-2.50146110404754,0.0173837891025803,0.0417634956011578,-4.20684752604011
"mouse-RPTR-AY342347_st","mouse-RPTR-AY342347_st",NA,NA,0.331575055293968,4.36742966514245,2.50142318018406,0.0173853530526608,0.0417634956011578,-4.2069293292959
"TC1200006881.hg.1","TC1200006881.hg.1","CREBL2","cAMP responsive element binding protein like 2",-0.299117115627401,6.2000194401375,-2.50083030575403,0.0174098194863035,0.0418171616801577,-4.20820807215065
"23076240","23076240",NA,NA,0.248827536562739,6.75219281092532,2.50036531987945,0.0174290303432864,0.0418581926683861,-4.20921083290836
"TC1900009651.hg.1","TC1900009651.hg.1","YIPF2","Yip1 domain family member 2",-0.336298682023895,5.51876723498764,-2.50018771156422,0.0174363733405234,0.0418707148337087,-4.20959381866826
"TC0900008933.hg.1","TC0900008933.hg.1","TOR1B","torsin family 1 member B",0.31827349062508,6.34689255789294,2.49947441457123,0.0174658922755809,0.0419364794755035,-4.21113174911574
"TC1100007992.hg.1","TC1100007992.hg.1","SAC3D1","SAC3 domain containing 1",0.281872272498924,5.21926012661266,2.49886218766075,0.0174912650391364,0.0419922741119012,-4.21245152378227
"HTA2-pos-2985914_st","HTA2-pos-2985914_st",NA,NA,-0.483730931988194,7.88638053604602,-2.49875758311042,0.0174956035820189,0.0419975632427152,-4.21267699714933
"23071980","23071980",NA,NA,0.270241637461326,5.66353521559748,2.49804736400216,0.0175250864588018,0.0420632017799921,-4.21420769148412
"TC1000009189.hg.1","TC1000009189.hg.1","GPR26","G protein-coupled receptor 26",0.33104814005716,4.53503005863568,2.49792761370461,0.0175300620571621,0.0420700098204035,-4.21446575300787
"TC1900006524.hg.1","TC1900006524.hg.1","CIRBP","cold inducible RNA binding protein",-0.270437784919196,8.24323154013939,-2.49786624401366,0.0175326124555436,0.0420709967256193,-4.21459800121572
"TC0200014407.hg.1","TC0200014407.hg.1","DARS1","aspartyl-tRNA synthetase 1",-0.285057554428866,6.66418233155849,-2.49746382171102,0.0175493447210548,0.0421060098364018,-4.2154651432719
"TC0500009670.hg.1","TC0500009670.hg.1",NA,NA,0.331084713767834,6.18423189568603,2.49710093513992,0.0175644456719239,0.0421371008818891,-4.21624701132555
"TC0700010945.hg.1","TC0700010945.hg.1","NACAD","NAC alpha domain containing",0.400756561891858,4.62705134694757,2.49690930036864,0.0175724250497245,0.0421511017749642,-4.21665987227756
"TC0500007836.hg.1","TC0500007836.hg.1","S100Z","S100 calcium binding protein Z",-0.459737057496765,4.20512316324572,-2.49604365358252,0.0176085106298089,0.0422325095800552,-4.21852456439969
"TC0200008224.hg.1","TC0200008224.hg.1",NA,NA,0.316904694057119,4.58894944911801,2.49581480940836,0.0176180616208493,0.0422502643454752,-4.21901744412306
"TC1600009656.hg.1","TC1600009656.hg.1","PDILT","protein disulfide isomerase like, testis expressed",0.286754363262112,5.07976804500187,2.49556759217937,0.0176283847551893,0.0422698662497327,-4.21954986049725
"TC1600010276.hg.1","TC1600010276.hg.1","SNX20","sorting nexin 20",-0.412903959597428,7.02619449488979,-2.4954739749953,0.0176322954053728,0.0422740892036409,-4.21975146855775
"TC0300012009.hg.1","TC0300012009.hg.1","NEPRO","nucleolus and neural progenitor protein",-0.318254366962754,5.67267598002207,-2.49521998786159,0.0176429091553287,0.042294380102127,-4.22029841307918
"TC1900008111.hg.1","TC1900008111.hg.1","SPTBN4","spectrin beta, non-erythrocytic 4",0.319839185086948,5.50633384574509,2.49421182952292,0.0176850963267466,0.0423853169244466,-4.22246903862283
"TC1200009071.hg.1","TC1200009071.hg.1","PEBP1","phosphatidylethanolamine binding protein 1",-0.239391215364104,5.2646752670612,-2.4942104686197,0.0176851533371642,0.0423853169244466,-4.22247196832233
"TC0400012760.hg.1","TC0400012760.hg.1","EVC","EvC ciliary complex subunit 1",0.269698165665819,6.52691177437842,2.49372671260581,0.0177054293147078,0.0424287411151894,-4.22351330991568
"TC0600011868.hg.1","TC0600011868.hg.1",NA,NA,0.391067220181726,4.13323418155724,2.49357579609041,0.0177117591294581,0.0424387386451087,-4.22383814704397
"TC1900009676.hg.1","TC1900009676.hg.1","ODAD3","outer dynein arm docking complex subunit 3",0.354080948580476,4.3998370575121,2.49351694732087,0.0177142279548427,0.0424394836384323,-4.22396481120098
"TC2000009646.hg.1","TC2000009646.hg.1","CTSZ","cathepsin Z",0.319736420259012,8.49441417903992,2.49274194482551,0.017746770287695,0.0425122693359437,-4.22563270955334
"TC0X00008826.hg.1","TC0X00008826.hg.1",NA,NA,0.778453094265125,5.85210723899655,2.49188346087357,0.0177828818796727,0.0425931842129359,-4.22747985427208
"TC0100006866.hg.1","TC0100006866.hg.1","C1orf167","chromosome 1 open reading frame 167",0.336321310061391,5.42885644172767,2.49183601348213,0.0177848796845797,0.0425931842129359,-4.22758193102684
"TC0100008156.hg.1","TC0100008156.hg.1","NSUN4","NOP2/Sun RNA methyltransferase 4",-0.366026080253298,5.41386996031179,-2.49119667391282,0.0178118195560061,0.0426525088527909,-4.22895725487565
"TC1400009922.hg.1","TC1400009922.hg.1","PTPN21","protein tyrosine phosphatase non-receptor type 21",0.374627988795314,4.1517109965124,2.49104178976632,0.0178183515316838,0.0426629558769936,-4.22929039948401
"TC1700008845.hg.1","TC1700008845.hg.1","DNAI2","dynein axonemal intermediate chain 2",0.324012589251033,4.47795800112152,2.49066718642273,0.0178341588556337,0.0426956058689893,-4.23009608536156
"TC0300007392.hg.1","TC0300007392.hg.1","INKA1","inka box actin regulator 1",0.380404665713979,4.57817026591979,2.49038467145755,0.0178460887687623,0.0427189663845239,-4.23070365517106
"TC1600008868.hg.1","TC1600008868.hg.1","CDH15","cadherin 15",0.353603651305724,5.43369876531171,2.49025200788134,0.0178516933454264,0.0427271818211637,-4.23098894188448
"TC0300013330.hg.1","TC0300013330.hg.1","DCUN1D1","defective in cullin neddylation 1 domain containing 1",-0.523176171299495,6.35046813924461,-2.49000071321815,0.0178623140904344,0.0427473997586484,-4.23152931047404
"TC1100011310.hg.1","TC1100011310.hg.1","PC","pyruvate carboxylase",0.289658152600328,5.09417579591801,2.48954116253531,0.0178817515486442,0.0427764084765965,-4.23251740303646
"TC1000008388.hg.1","TC1000008388.hg.1","FAS","Fas cell surface death receptor",0.422852777020156,7.11301051222646,2.48953258561471,0.0178821145076579,0.0427764084765965,-4.23253584331744
"TC1700008028.hg.1","TC1700008028.hg.1","NMT1","N-myristoyltransferase 1",-0.295975734882871,6.09020059564869,-2.48951640052888,0.0178827994481598,0.0427764084765965,-4.23257064094743
"TC1200009103.hg.1","TC1200009103.hg.1","PRKAB1","protein kinase AMP-activated non-catalytic subunit beta 1",-0.258441172112155,7.03893571960054,-2.48950845431389,0.0178831357347118,0.0427764084765965,-4.23258772510323
"HTA2-pos-PSR02004962.hg.1","HTA2-pos-PSR02004962.hg.1",NA,NA,-0.365621426917228,4.50964773693538,-2.48940034959345,0.0178877113386265,0.0427774252006546,-4.23282014371905
"TC1600007513.hg.1","TC1600007513.hg.1","BCKDK","branched chain keto acid dehydrogenase kinase",0.374136076847895,6.12687557216177,2.48939563384961,0.0178879109599931,0.0427774252006546,-4.23283028212535
"TC1900009755.hg.1","TC1900009755.hg.1","KLF1","KLF transcription factor 1",-0.353960744151874,5.99561391361234,-2.48887108702878,0.01791012819339,0.0428253484716597,-4.2339579260887
"TC0300008755.hg.1","TC0300008755.hg.1","GP9","glycoprotein IX platelet",0.410558132145495,5.09738116486029,2.48834592448159,0.0179323967989637,0.0428733829133503,-4.23508673000237
"TC0500009649.hg.1","TC0500009649.hg.1","RMND5B","required for meiotic nuclear division 5 homolog B",-0.245760842558155,5.74628884070172,-2.48816613592954,0.0179400262398347,0.0428864101201931,-4.23547313655929
"23071838","23071838",NA,NA,-0.373497436933879,6.75765700435521,-2.48785689340184,0.0179531560904358,0.042912581530214,-4.23613772427724
